year,region,metric,dim_name,dim_value,value
2023,ICA,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,163
2023,ICA,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,433
2023,ICA,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,45
2023,ICA,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,2
2023,ICA,siniestros_por_causa,causa,EXCESO DE CARGA,3
2023,ICA,siniestros_por_causa,causa,FALLA MECÁNICA,10
2023,ICA,siniestros_por_causa,causa,PISTA EN MAL ESTADO,10
2023,ICA,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,9
2023,ICA,siniestros_por_causa,causa,OTROS,296
2023,ICA,siniestros_por_causa,causa,INVACIÓN DE CARRIL,11
2023,ICA,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,18
2023,ICA,siniestros_por_causa,causa,FACTOR AMBIENTAL,5
2023,ICA,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,5
2023,ICA,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,638
2023,ICA,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,148
2023,ICA,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,13
2023,ICA,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
2023,ICA,siniestros_por_causa,causa,FALTA DE LUCES,4
2008,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,588
2008,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,169
2008,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,583
2008,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,125
2008,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,18
2008,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,19
2008,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,36
2008,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,54
2008,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,8
2008,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,13
2008,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,0
2008,JUNIN,siniestros_por_causa,causa,OTROS,276
2009,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,610
2009,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,245
2009,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,742
2009,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,358
2009,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,95
2009,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,15
2009,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,18
2009,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,72
2009,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,12
2009,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,47
2009,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,18
2009,JUNIN,siniestros_por_causa,causa,OTROS,101
2010,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,610
2010,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,245
2010,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,742
2010,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,358
2010,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,95
2010,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,15
2010,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,18
2010,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,72
2010,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,12
2010,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,47
2010,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,18
2010,JUNIN,siniestros_por_causa,causa,OTROS,101
2011,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,695
2011,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,225
2011,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,488
2011,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,216
2011,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,49
2011,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,27
2011,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,10
2011,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,68
2011,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,27
2011,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,86
2011,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,110
2011,JUNIN,siniestros_por_causa,causa,OTROS,137
2012,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1098
2012,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,307
2012,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,840
2012,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,436
2012,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,25
2012,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,19
2012,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,6
2012,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,32
2012,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,16
2012,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,72
2012,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,54
2012,JUNIN,siniestros_por_causa,causa,OTROS,268
2013,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1077
2013,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,181
2013,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,987
2013,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,448
2013,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,21
2013,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,9
2013,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,58
2013,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,63
2013,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,4
2013,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,53
2013,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,13
2013,JUNIN,siniestros_por_causa,causa,OTROS,690
2014,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,868
2014,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,213
2014,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,826
2014,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,236
2014,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,49
2014,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,3
2014,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,46
2014,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,45
2014,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,7
2014,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,52
2014,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,8
2014,JUNIN,siniestros_por_causa,causa,OTROS,358
2015,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,728
2015,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,95
2015,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,727
2015,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,170
2015,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,38
2015,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,11
2015,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,22
2015,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,51
2015,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,11
2015,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,29
2015,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,16
2015,JUNIN,siniestros_por_causa,causa,OTROS,142
2015,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,72
2015,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,27
2015,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,47
2015,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,15
2015,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,95
2015,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,71
2016,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,788
2016,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,103
2016,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,579
2016,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,153
2016,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,29
2016,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,7
2016,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,21
2016,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,44
2016,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,8
2016,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,42
2016,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,13
2016,JUNIN,siniestros_por_causa,causa,OTROS,114
2016,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,47
2016,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,5
2016,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,83
2016,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,4
2016,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,147
2016,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,191
2017,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,772
2017,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,120
2017,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,642
2017,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,180
2017,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,63
2017,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,7
2017,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,10
2017,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,40
2017,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,0
2017,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,28
2017,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,35
2017,JUNIN,siniestros_por_causa,causa,OTROS,129
2017,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,77
2017,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,7
2017,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,88
2017,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,10
2017,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,165
2017,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,84
2018,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,821
2018,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,141
2018,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,627
2018,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,237
2018,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,54
2018,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,5
2018,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,34
2018,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,2
2018,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,60
2018,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,12
2018,JUNIN,siniestros_por_causa,causa,OTROS,114
2018,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,13
2018,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,3
2018,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,63
2018,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,8
2018,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,88
2018,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,141
2018,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,6
2018,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
2019,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,775
2019,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,179
2019,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,847
2019,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,213
2019,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,36
2019,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,1
2019,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,54
2019,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,15
2019,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,38
2019,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,13
2019,JUNIN,siniestros_por_causa,causa,OTROS,541
2019,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,9
2019,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,5
2019,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,36
2019,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,1
2019,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,327
2019,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,77
2019,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
2019,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
2020,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,483
2020,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,124
2020,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,548
2020,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,61
2020,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,13
2020,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,4
2020,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,16
2020,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,3
2020,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,16
2020,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,6
2020,JUNIN,siniestros_por_causa,causa,OTROS,716
2020,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,13
2020,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,0
2020,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,30
2020,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,7
2020,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,112
2020,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,158
2020,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
2020,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
2021,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,735
2021,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,212
2021,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,739
2021,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,104
2021,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,11
2021,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,0
2021,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,39
2021,JUNIN,siniestros_por_causa,causa,FALLA DE LUCES,3
2021,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,18
2021,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,1
2021,JUNIN,siniestros_por_causa,causa,OTROS,966
2021,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,6
2021,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,5
2021,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,36
2021,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,3
2021,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,216
2021,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,145
2021,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
2021,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
2022,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1190
2022,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,349
2022,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,924
2022,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,218
2022,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,18
2022,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,5
2022,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,60
2022,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,22
2022,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,1
2022,JUNIN,siniestros_por_causa,causa,OTROS,538
2022,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,23
2022,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,2
2022,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,50
2022,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,4
2022,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,134
2022,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,122
2022,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,3
2022,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
2022,JUNIN,siniestros_por_causa,causa,FALTA DE LUCES,1
2023,JUNIN,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1089
2023,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,487
2023,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1124
2023,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,193
2023,JUNIN,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,15
2023,JUNIN,siniestros_por_causa,causa,EXCESO DE CARGA,3
2023,JUNIN,siniestros_por_causa,causa,FALLA MECÁNICA,104
2023,JUNIN,siniestros_por_causa,causa,PISTA EN MAL ESTADO,35
2023,JUNIN,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,1
2023,JUNIN,siniestros_por_causa,causa,OTROS,542
2023,JUNIN,siniestros_por_causa,causa,INVACIÓN DE CARRIL,21
2023,JUNIN,siniestros_por_causa,causa,VEHÍCULO MAL ESTACIONADO,5
2023,JUNIN,siniestros_por_causa,causa,FACTOR AMBIENTAL,43
2023,JUNIN,siniestros_por_causa,causa,EBRIEDAD DEL PEATÓN,10
2023,JUNIN,siniestros_por_causa,causa,NO IDENTIFICA LA CAUSA,113
2023,JUNIN,siniestros_por_causa,causa,NO HAY CERTEZA DE LA CAUSA,17
2023,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
2023,JUNIN,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
2023,JUNIN,siniestros_por_causa,causa,FALTA DE LUCES,2
2008,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1364
2008,LA LIBERTAD,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,318
2008,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1072
2008,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,462
2008,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,123
2008,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE CARGA,28
2008,LA LIBERTAD,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,62
2008,LA LIBERTAD,siniestros_por_causa,causa,FALLA MECÁNICA,168
2008,LA LIBERTAD,siniestros_por_causa,causa,FALLA DE LUCES,81
2008,LA LIBERTAD,siniestros_por_causa,causa,PISTA EN MAL ESTADO,122
2008,LA LIBERTAD,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,82
2008,LA LIBERTAD,siniestros_por_causa,causa,OTROS,138
2009,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1377
2009,LA LIBERTAD,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,376
2009,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1002
2009,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,378
2009,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,114
2009,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE CARGA,19
2009,LA LIBERTAD,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,106
2009,LA LIBERTAD,siniestros_por_causa,causa,FALLA MECÁNICA,142
2009,LA LIBERTAD,siniestros_por_causa,causa,FALLA DE LUCES,29
2009,LA LIBERTAD,siniestros_por_causa,causa,PISTA EN MAL ESTADO,86
2009,LA LIBERTAD,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,35
2009,LA LIBERTAD,siniestros_por_causa,causa,OTROS,64
2010,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1377
2010,LA LIBERTAD,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,376
2010,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1002
2010,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,378
2010,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,114
2010,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE CARGA,19
2010,LA LIBERTAD,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,106
2010,LA LIBERTAD,siniestros_por_causa,causa,FALLA MECÁNICA,142
2010,LA LIBERTAD,siniestros_por_causa,causa,FALLA DE LUCES,29
2010,LA LIBERTAD,siniestros_por_causa,causa,PISTA EN MAL ESTADO,86
2010,LA LIBERTAD,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,35
2010,LA LIBERTAD,siniestros_por_causa,causa,OTROS,64
2011,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1268
2011,LA LIBERTAD,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,338
2011,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1166
2011,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,423
2011,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,124
2011,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE CARGA,24
2011,LA LIBERTAD,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,30
2011,LA LIBERTAD,siniestros_por_causa,causa,FALLA MECÁNICA,116
2011,LA LIBERTAD,siniestros_por_causa,causa,FALLA DE LUCES,18
2011,LA LIBERTAD,siniestros_por_causa,causa,PISTA EN MAL ESTADO,178
2011,LA LIBERTAD,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,35
2011,LA LIBERTAD,siniestros_por_causa,causa,OTROS,70
2012,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1815
2012,LA LIBERTAD,siniestros_por_causa,causa,EBRIEDAD DEL CONDUTOR,406
2012,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL CONDUCTOR,1383
2012,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PEATÓN,452
2012,LA LIBERTAD,siniestros_por_causa,causa,IMPRUDENCIA DEL PASAJERO,121
2012,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE CARGA,49
2012,LA LIBERTAD,siniestros_por_causa,causa,DESACATO DE SEÑAL DE TRÁNSITO,24
2012,LA LIBERTAD,siniestros_por_causa,causa,FALLA MECÁNICA,133
2012,LA LIBERTAD,siniestros_por_causa,causa,FALLA DE LUCES,24
2012,LA LIBERTAD,siniestros_por_causa,causa,PISTA EN MAL ESTADO,146
2012,LA LIBERTAD,siniestros_por_causa,causa,SEÑALIZACIÓN DEFECTUOSA,28
2012,LA LIBERTAD,siniestros_por_causa,causa,OTROS,40
2013,LA LIBERTAD,siniestros_por_causa,causa,EXCESO DE VELOCIDAD,1898
